ag,capacity,date,geoGrp,latitude,longitude,lunchDur,lunchEnd,lunchStart,scheduleEnd,scheduleStart,technicianId,timeZone
,,,TFS_AL_BHAM_IPDSLAM_INST_T,,,,,,,,,
,,,TFS_AL_BHAM_IPDSLAM_INST_T,,,,,,,,,
,,,TFS_AL_BHAM_IPDSLAM_INST_T,,,,,,,,,
LA_WEST_N_ORLEANS_T,450.0,2019-06-20,TFS_LA_LAPLACE_T,30.065755,-90.480871,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,BS9686,CENTRAL
LA_WEST_N_ORLEANS_T,450.0,2019-06-20,TFS_LA_THIBODAUX_T,29.773294,-90.841923,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,JT3845,CENTRAL
LA_WEST_N_ORLEANS_T,450.0,2019-06-20,TFS_LA_THIBODAUX_T,29.773294,-90.841923,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,JB151T,CENTRAL
LA_WEST_N_ORLEANS_T,450.0,2019-06-20,TFS_LA_KENNER_T,29.990358,-90.247447,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,MP5882,CENTRAL
LA_WEST_N_ORLEANS_T,450.0,2019-06-20,TFS_LA_KENNER_T,29.99076,-90.247611,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,KR9435,CENTRAL
LA_WEST_N_ORLEANS_T,450.0,2019-06-20,TFS_LA_KENNER_T,29.990358,-90.247447,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,KK184G,CENTRAL
LA_WEST_N_ORLEANS_T,450.0,2019-06-20,TFS_LA_THIBODAUX_T,30.095401,-90.998811,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,CG1445,CENTRAL
LA_WEST_N_ORLEANS_T,450.0,2019-06-20,TFS_LA_THIBODAUX_T,29.773294,-90.841923,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,AD976Z,CENTRAL
LA_WEST_N_ORLEANS_T,270.0,2019-06-20,TFS_LA_KENNER_T,29.990358,-90.247447,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T16:30:00.000Z,BG0699,CENTRAL
LA_WEST_N_ORLEANS_T,450.0,2019-06-20,TFS_LA_KENNER_T,29.990358,-90.247447,30.0,2019-06-20T18:00:00.000Z,2019-06-20T16:00:00.000Z,2019-06-20T22:00:00.000Z,2019-06-20T13:00:00.000Z,WH4145,CENTRAL
