ag,date,end,lastUpdated,minutes,run,service,start,status
TFS_IL_RONALD_T,2019-06-17,2019-06-17 17:48:42,2019-06-17 17:48:42,52.0,1,Optaplanner,2019-06-17 16:55:55,DONE
TFS_IL_EDGEWATER_T,2019-06-17,2019-06-17 17:47:52,2019-06-17 17:47:52,51.0,1,Optaplanner,2019-06-17 16:55:55,DONE
MS_SOUTH_T,2019-06-17,2019-06-17 18:26:31,2019-06-17 18:26:31,90.0,1,Optaplanner,2019-06-17 16:55:55,DONE
TFS_MS_HAZLEHURST_T,2019-06-17,2019-06-17 17:18:08,2019-06-17 17:18:08,22.0,1,Optaplanner,2019-06-17 16:55:55,DONE
TFS_MS_MADISON_T,2019-06-17,2019-06-17 17:18:05,2019-06-17 17:18:05,22.0,1,Optaplanner,2019-06-17 16:55:55,DONE
TFS_MS_MEADOWBROOK_T,2019-06-17,2019-06-17 17:17:57,2019-06-17 17:17:57,22.0,1,Optaplanner,2019-06-17 16:55:56,DONE
TFS_MS_BROOKHAVEN_T,2019-06-17,2019-06-17 17:43:47,2019-06-17 17:43:47,47.0,1,Optaplanner,2019-06-17 16:55:56,DONE
TFS_MS_MCCOMB_T,2019-06-17,2019-06-17 17:40:09,2019-06-17 17:40:09,44.0,1,Optaplanner,2019-06-17 16:55:56,DONE
TFS_MS_COLUMBIA_T,2019-06-17,2019-06-17 17:44:49,2019-06-17 17:44:49,48.0,1,Optaplanner,2019-06-17 16:55:56,DONE
TFS_MS_VICKSBURG_T,2019-06-17,2019-06-17 18:01:17,2019-06-17 18:01:17,65.0,1,Optaplanner,2019-06-17 16:55:56,DONE
TFS_MS_MIZE_TAYLORSVILLE_T,2019-06-17,2019-06-17 18:05:10,2019-06-17 18:05:10,69.0,1,Optaplanner,2019-06-17 16:55:56,DONE
TFS_MS_BELVEDERE_T,2019-06-17,2019-06-17 18:06:36,2019-06-17 18:06:36,70.0,1,Optaplanner,2019-06-17 16:55:56,DONE
TFS_MS_NATCHEZ_T,2019-06-17,2019-06-17 18:22:24,2019-06-17 18:22:24,86.0,1,Optaplanner,2019-06-17 16:55:56,DONE
TFS_MS_PRT_GIBS_WINSOR_T,2019-06-17,2019-06-17 18:26:31,2019-06-17 18:26:31,90.0,1,Optaplanner,2019-06-17 16:55:56,DONE
TFS_LA_WINNFIELD_T,2019-06-17,2019-06-17 16:56:07,2019-06-17 16:56:07,0.0,1,Optaplanner,2019-06-17 16:55:57,NOTECHJOBS
MS_NORTH_T,2019-06-17,2019-06-17 19:52:00,2019-06-17 19:52:00,176.0,1,Optaplanner,2019-06-17 16:55:58,DONE
TFS_MS_CL_MARKS_T,2019-06-17,2019-06-17 17:18:01,2019-06-17 17:18:01,22.0,1,Optaplanner,2019-06-17 16:55:58,DONE
TFS_MS_STARKVILLE_T,2019-06-17,2019-06-17 17:18:08,2019-06-17 17:18:08,22.0,1,Optaplanner,2019-06-17 16:55:58,DONE
TFS_MS_GCLEVELAND_T,2019-06-17,2019-06-17 17:18:56,2019-06-17 17:18:56,22.0,1,Optaplanner,2019-06-17 16:55:58,DONE
TFS_MS_S_EUPORA_T,2019-06-17,2019-06-17 17:43:35,2019-06-17 17:43:35,47.0,1,Optaplanner,2019-06-17 16:55:58,DONE
TFS_MS_D_NEW_ALBANY_T,2019-06-17,2019-06-17 17:44:49,2019-06-17 17:44:49,48.0,1,Optaplanner,2019-06-17 16:55:58,DONE
MI_S_METRO_E,2019-06-17,2019-06-17 17:47:42,2019-06-17 17:47:42,51.0,1,Optaplanner,2019-06-17 16:55:58,DONE
TFS_MS_A_PONTOTOC_T,2019-06-17,2019-06-17 17:43:55,2019-06-17 17:43:55,47.0,1,Optaplanner,2019-06-17 16:55:59,DONE
IPV-MI-LNSG-JACKSON,2019-06-17,2019-06-17 17:17:53,2019-06-17 17:17:53,21.0,1,Optaplanner,2019-06-17 16:55:59,DONE
TFS_MS_W_GREENWOOD_T,2019-06-17,2019-06-17 18:05:36,2019-06-17 18:05:36,69.0,1,Optaplanner,2019-06-17 16:55:59,DONE
TFS_MS_WINONA_T,2019-06-17,2019-06-17 18:05:15,2019-06-17 18:05:15,69.0,1,Optaplanner,2019-06-17 16:55:59,DONE
IPV-MI-DETR-WAYNE,2019-06-17,2019-06-17 17:24:35,2019-06-17 17:24:35,28.0,1,Optaplanner,2019-06-17 16:55:59,DONE
TFS_MS_A_TUPELO_T,2019-06-17,2019-06-17 18:06:06,2019-06-17 18:06:06,70.0,1,Optaplanner,2019-06-17 16:55:59,DONE
IPV-MI-DETR-ANN-ARBOR,2019-06-17,2019-06-17 17:18:15,2019-06-17 17:18:15,22.0,1,Optaplanner,2019-06-17 16:55:59,DONE
TFS_MS_G_INDIANOLA_T,2019-06-17,2019-06-17 18:26:34,2019-06-17 18:26:34,90.0,1,Optaplanner,2019-06-17 16:55:59,DONE
IPV-MI-DETR-TRENTON,2019-06-17,2019-06-17 17:47:42,2019-06-17 17:47:42,51.0,1,Optaplanner,2019-06-17 16:55:59,DONE
TFS_GA_ALBANY_T,2019-06-17,2019-06-17 17:45:32,2019-06-17 17:45:32,49.0,1,Optaplanner,2019-06-17 16:55:59,DONE
TFS_MS_OXFORD_T,2019-06-17,2019-06-17 18:26:55,2019-06-17 18:26:55,90.0,1,Optaplanner,2019-06-17 16:55:59,DONE
TFS_GA_BRUNSWICK_T,2019-06-17,2019-06-17 18:05:28,2019-06-17 18:05:28,69.0,1,Optaplanner,2019-06-17 16:55:59,DONE
IPV-MI-GRND-KALAMAZOO,2019-06-17,2019-06-17 17:43:40,2019-06-17 17:43:40,47.0,1,Optaplanner,2019-06-17 16:55:59,DONE
TFS_MS_ABERDEEN_T,2019-06-17,2019-06-17 18:27:20,2019-06-17 18:27:20,91.0,1,Optaplanner,2019-06-17 16:55:59,DONE
IPV-MI-GRND-BATTLE-CREEK,2019-06-17,2019-06-17 17:46:46,2019-06-17 17:46:46,50.0,1,Optaplanner,2019-06-17 16:55:59,DONE
TFS_MS_HERNANDO_T,2019-06-17,2019-06-17 18:47:29,2019-06-17 18:47:29,111.0,1,Optaplanner,2019-06-17 16:55:59,DONE
TFS_MS_HER_SENATOBIA_T,2019-06-17,2019-06-17 18:47:58,2019-06-17 18:47:58,111.0,1,Optaplanner,2019-06-17 16:55:59,DONE
TFS_MS_S_COLUMBUS_T,2019-06-17,2019-06-17 18:48:43,2019-06-17 18:48:43,112.0,1,Optaplanner,2019-06-17 16:55:59,DONE
TFS_MS_W_GRENADA_T,2019-06-17,2019-06-17 19:08:26,2019-06-17 19:08:26,132.0,1,Optaplanner,2019-06-17 16:56:00,DONE
TFS_MS_B_CORINTH_T,2019-06-17,2019-06-17 19:08:57,2019-06-17 19:08:57,132.0,1,Optaplanner,2019-06-17 16:56:00,DONE
TFS_MS_S_BROOKSVILLE_T,2019-06-17,2019-06-17 19:09:56,2019-06-17 19:09:56,133.0,1,Optaplanner,2019-06-17 16:56:00,DONE
TFS_MS_S_WESTPOINT_T,2019-06-17,2019-06-17 19:29:26,2019-06-17 19:29:26,153.0,1,Optaplanner,2019-06-17 16:56:00,DONE
TFS_MS_B_RIPLEY_T,2019-06-17,2019-06-17 19:29:56,2019-06-17 19:29:56,153.0,1,Optaplanner,2019-06-17 16:56:00,DONE
TFS_MS_BOONEVILLE_T,2019-06-17,2019-06-17 19:31:02,2019-06-17 19:31:02,155.0,1,Optaplanner,2019-06-17 16:56:00,DONE
TFS_MS_W_BATESVILLE_T,2019-06-17,2019-06-17 19:50:27,2019-06-17 19:50:27,174.0,1,Optaplanner,2019-06-17 16:56:00,DONE
TFS_MS_W_CHARLESTON_T,2019-06-17,2019-06-17 19:50:54,2019-06-17 19:50:54,174.0,1,Optaplanner,2019-06-17 16:56:00,DONE
TFS_MS_B_ASHLAND_T,2019-06-17,2019-06-17 19:51:59,2019-06-17 19:51:59,175.0,1,Optaplanner,2019-06-17 16:56:00,DONE
TFS_MS_GREENVILLE_T,2019-06-17,2019-06-17 16:56:11,2019-06-17 16:56:11,0.0,1,Optaplanner,2019-06-17 16:56:01,NOTECHJOBS
TN_N_MEMPH_JACKSON_E,2019-06-17,2019-06-17 17:43:49,2019-06-17 17:43:49,47.0,1,Optaplanner,2019-06-17 16:56:04,DONE
IPV-TN-MEMT-MEMPHIS-NORTH,2019-06-17,2019-06-17 17:35:48,2019-06-17 17:35:48,39.0,1,Optaplanner,2019-06-17 16:56:04,DONE
IPV-TN-NSVL-DICKSON,2019-06-17,2019-06-17 17:18:22,2019-06-17 17:18:22,22.0,1,Optaplanner,2019-06-17 16:56:04,DONE
IPV-TN-NSVL-CLARKSVILLE,2019-06-17,2019-06-17 17:18:43,2019-06-17 17:18:43,22.0,1,Optaplanner,2019-06-17 16:56:04,DONE
IPV-TN-MEMT-JACKSON,2019-06-17,2019-06-17 17:40:30,2019-06-17 17:40:30,44.0,1,Optaplanner,2019-06-17 16:56:04,DONE
IPV-TN-NSVL-PARIS,2019-06-17,2019-06-17 17:43:49,2019-06-17 17:43:49,47.0,1,Optaplanner,2019-06-17 16:56:04,DONE
AL_CENTRAL_T,2019-06-17,2019-06-17 18:49:07,2019-06-17 18:49:07,113.0,1,Optaplanner,2019-06-17 16:56:07,DONE
TFS_AL_C_PRT_SELMA_T,2019-06-17,2019-06-17 17:17:57,2019-06-17 17:17:57,21.0,1,Optaplanner,2019-06-17 16:56:07,DONE
TFS_AL_ALABASTER_CHELSEA_T,2019-06-17,2019-06-17 17:19:07,2019-06-17 17:19:07,23.0,1,Optaplanner,2019-06-17 16:56:07,DONE
TFS_FL_EVER_BREW_FLO_T,2019-06-17,2019-06-17 17:18:12,2019-06-17 17:18:12,22.0,1,Optaplanner,2019-06-17 16:56:07,DONE
TFS_AL_MONTGOMERY_METRO_T,2019-06-17,2019-06-17 17:43:44,2019-06-17 17:43:44,47.0,1,Optaplanner,2019-06-17 16:56:07,DONE
TFS_AL_EST_PHCY_T,2019-06-17,2019-06-17 17:43:36,2019-06-17 17:43:36,47.0,1,Optaplanner,2019-06-17 16:56:08,DONE
TFS_AL_ALEX_CITY_T,2019-06-17,2019-06-17 17:45:21,2019-06-17 17:45:21,49.0,1,Optaplanner,2019-06-17 16:56:08,DONE
TFS_AL_A_SYLACAUGA_T,2019-06-17,2019-06-17 18:04:33,2019-06-17 18:04:33,68.0,1,Optaplanner,2019-06-17 16:56:08,DONE
TFS_AL_E_EAST_T,2019-06-17,2019-06-17 18:05:04,2019-06-17 18:05:04,68.0,1,Optaplanner,2019-06-17 16:56:08,DONE
TFS_AL_RURAL_T,2019-06-17,2019-06-17 18:06:36,2019-06-17 18:06:36,70.0,1,Optaplanner,2019-06-17 16:56:08,DONE
TFS_AL_LOW_CTRY_T,2019-06-17,2019-06-17 18:25:44,2019-06-17 18:25:44,89.0,1,Optaplanner,2019-06-17 16:56:08,DONE
TFS_AL_LOW_GUM_T,2019-06-17,2019-06-17 18:26:26,2019-06-17 18:26:26,90.0,1,Optaplanner,2019-06-17 16:56:08,DONE
TFS_AL_LOW_DMO_T,2019-06-17,2019-06-17 18:27:49,2019-06-17 18:27:49,91.0,1,Optaplanner,2019-06-17 16:56:08,DONE
TFS_AL_CLNT_MAP_T,2019-06-17,2019-06-17 18:46:41,2019-06-17 18:46:41,110.0,1,Optaplanner,2019-06-17 16:56:09,DONE
TFS_AL_MONT_TUSK_TROY_T,2019-06-17,2019-06-17 18:47:33,2019-06-17 18:47:33,111.0,1,Optaplanner,2019-06-17 16:56:09,DONE
TFS_AL_EUFAULA_T,2019-06-17,2019-06-17 18:49:07,2019-06-17 18:49:07,112.0,1,Optaplanner,2019-06-17 16:56:09,DONE
TFS_AL_MONTGOMERY_WETUMPKA_T,2019-06-17,2019-06-17 16:56:19,2019-06-17 16:56:19,0.0,1,Optaplanner,2019-06-17 16:56:09,NOTECHJOBS
TFS_MS_B_HOLLY_SPRINGS_T,2019-06-17,2019-06-17 16:56:21,2019-06-17 16:56:21,0.0,1,Optaplanner,2019-06-17 16:56:11,NOTECHJOBS
MI_MIDTOWN_E,2019-06-17,2019-06-17 17:45:33,2019-06-17 17:45:33,49.0,1,Optaplanner,2019-06-17 16:56:12,DONE
IPV-MI-DETR-ROYALOAK,2019-06-17,2019-06-17 17:26:09,2019-06-17 17:26:09,29.0,1,Optaplanner,2019-06-17 16:56:12,DONE
IPV-MI-DETR-STERLING,2019-06-17,2019-06-17 17:24:10,2019-06-17 17:24:10,27.0,1,Optaplanner,2019-06-17 16:56:12,DONE
IPV-MI-DETR-PONTIAC,2019-06-17,2019-06-17 17:20:31,2019-06-17 17:20:31,24.0,1,Optaplanner,2019-06-17 16:56:12,DONE
IPV-MI-DETR-PORT-HURON,2019-06-17,2019-06-17 17:45:33,2019-06-17 17:45:33,49.0,1,Optaplanner,2019-06-17 16:56:12,DONE
IN_IPLS_CENTRAL_E,2019-06-17,2019-06-17 17:44:42,2019-06-17 17:44:42,48.0,1,Optaplanner,2019-06-17 16:56:15,DONE
IPV-IN-INDY-IPLS-CENTRAL,2019-06-17,2019-06-17 17:41:20,2019-06-17 17:41:20,45.0,1,Optaplanner,2019-06-17 16:56:15,DONE
IPV-IN-INDY-IPLS-EAST,2019-06-17,2019-06-17 17:20:17,2019-06-17 17:20:17,24.0,1,Optaplanner,2019-06-17 16:56:15,DONE
IPV-IN-INDY-BLOOMINGTON,2019-06-17,2019-06-17 17:21:15,2019-06-17 17:21:15,24.0,1,Optaplanner,2019-06-17 16:56:16,DONE
FL_N_JKSNVILLE_NO_E,2019-06-17,2019-06-17 17:39:35,2019-06-17 17:39:35,43.0,1,Optaplanner,2019-06-17 16:56:16,DONE
IPV-IN-INDY-COLUMBUS,2019-06-17,2019-06-17 17:44:42,2019-06-17 17:44:42,48.0,1,Optaplanner,2019-06-17 16:56:16,DONE
TFS_AL_E_LAFAYETTE_T,2019-06-17,2019-06-17 16:56:29,2019-06-17 16:56:29,0.0,1,Optaplanner,2019-06-17 16:56:19,NOTECHJOBS
TFS_MS_CLARKSDALE_T,2019-06-17,2019-06-17 16:56:31,2019-06-17 16:56:31,0.0,1,Optaplanner,2019-06-17 16:56:21,NOTECHJOBS
TFS_MS_CL_TUNICA_T,2019-06-17,2019-06-17 16:56:41,2019-06-17 16:56:41,0.0,1,Optaplanner,2019-06-17 16:56:31,NOTECHJOBS
IL_NORTH_T,2019-06-17,2019-06-17 18:09:53,2019-06-17 18:09:53,73.0,1,Optaplanner,2019-06-17 16:56:38,DONE
TFS_IL_LK_VILLA_T,2019-06-17,2019-06-17 17:18:29,2019-06-17 17:18:29,21.0,1,Optaplanner,2019-06-17 16:56:39,DONE
TFS_IL_GALENA_T,2019-06-17,2019-06-17 17:19:23,2019-06-17 17:19:23,22.0,1,Optaplanner,2019-06-17 16:56:39,DONE
TFS_IL_STERLING_T,2019-06-17,2019-06-17 17:19:03,2019-06-17 17:19:03,22.0,1,Optaplanner,2019-06-17 16:56:39,DONE
TFS_IL_BUFFALO_GROVE_T,2019-06-17,2019-06-17 17:43:52,2019-06-17 17:43:52,47.0,1,Optaplanner,2019-06-17 16:56:39,DONE
TFS_IL_GURNEE_T,2019-06-17,2019-06-17 17:45:17,2019-06-17 17:45:17,48.0,1,Optaplanner,2019-06-17 16:56:39,DONE
TFS_IL_ROCKFORD_T,2019-06-17,2019-06-17 17:44:15,2019-06-17 17:44:15,47.0,1,Optaplanner,2019-06-17 16:56:39,DONE
TFS_IL_MCHENRY_T,2019-06-17,2019-06-17 18:06:11,2019-06-17 18:06:11,69.0,1,Optaplanner,2019-06-17 16:56:39,DONE
TFS_IL_DUNDEE_T,2019-06-17,2019-06-17 18:06:37,2019-06-17 18:06:37,69.0,1,Optaplanner,2019-06-17 16:56:39,DONE
TFS_IL_QUADS_T,2019-06-17,2019-06-17 18:09:53,2019-06-17 18:09:53,73.0,1,Optaplanner,2019-06-17 16:56:39,DONE
FL_N_ORLANDO_EAST_E,2019-06-17,2019-06-17 17:42:14,2019-06-17 17:42:14,45.0,1,Optaplanner,2019-06-17 16:57:01,DONE
OH_NORTHWEST_E,2019-06-17,2019-06-17 17:52:19,2019-06-17 17:52:19,55.0,1,Optaplanner,2019-06-17 16:57:05,DONE
IPV-OH-TLDO-TOLEDO,2019-06-17,2019-06-17 17:29:02,2019-06-17 17:29:02,31.0,1,Optaplanner,2019-06-17 16:57:05,DONE
IPV-OH-TLDO-FINDLAY,2019-06-17,2019-06-17 17:18:50,2019-06-17 17:18:50,21.0,1,Optaplanner,2019-06-17 16:57:05,DONE
IPV-OH-CLEV-WEST,2019-06-17,2019-06-17 17:52:19,2019-06-17 17:52:19,55.0,1,Optaplanner,2019-06-17 16:57:05,DONE
IPV-OH-TLDO-SANDUSKY,2019-06-17,2019-06-17 17:43:56,2019-06-17 17:43:56,46.0,1,Optaplanner,2019-06-17 16:57:06,DONE
IL_OUTSTATE_T,2019-06-17,2019-06-17 19:10:17,2019-06-17 19:10:17,133.0,1,Optaplanner,2019-06-17 16:57:08,DONE
TFS_IL_OFALLON_T,2019-06-17,2019-06-17 17:19:03,2019-06-17 17:19:03,21.0,1,Optaplanner,2019-06-17 16:57:09,DONE
TFS_IL_CAIRO_T,2019-06-17,2019-06-17 17:18:19,2019-06-17 17:18:19,21.0,1,Optaplanner,2019-06-17 16:57:09,DONE
TFS_IL_CLNTN_CNTY_GRNVL_T,2019-06-17,2019-06-17 17:19:12,2019-06-17 17:19:12,22.0,1,Optaplanner,2019-06-17 16:57:09,DONE
TFS_IL_DANVILLE_T,2019-06-17,2019-06-17 17:44:44,2019-06-17 17:44:44,47.0,1,Optaplanner,2019-06-17 16:57:09,DONE
TFS_IL_E_ST_LOUIS_T,2019-06-17,2019-06-17 17:43:44,2019-06-17 17:43:44,46.0,1,Optaplanner,2019-06-17 16:57:09,DONE
TFS_IL_MARYVILLE_T,2019-06-17,2019-06-17 17:45:08,2019-06-17 17:45:08,47.0,1,Optaplanner,2019-06-17 16:57:09,DONE
TFS_IL_CENTRALIA_T,2019-06-17,2019-06-17 18:05:05,2019-06-17 18:05:05,67.0,1,Optaplanner,2019-06-17 16:57:09,DONE
TFS_IL_DECATUR_T,2019-06-17,2019-06-17 18:06:12,2019-06-17 18:06:12,69.0,1,Optaplanner,2019-06-17 16:57:09,DONE
FL_S_DADE_EAST_E,2019-06-17,2019-06-17 17:50:31,2019-06-17 17:50:31,53.0,1,Optaplanner,2019-06-17 16:57:09,DONE
TFS_IL_QUINCY_T,2019-06-17,2019-06-17 18:06:55,2019-06-17 18:06:55,69.0,1,Optaplanner,2019-06-17 16:57:09,DONE
TFS_IL_MOUNT_VERNON_T,2019-06-17,2019-06-17 18:26:18,2019-06-17 18:26:18,89.0,1,Optaplanner,2019-06-17 16:57:10,DONE
TFS_IL_PEORIA_T,2019-06-17,2019-06-17 18:27:30,2019-06-17 18:27:30,90.0,1,Optaplanner,2019-06-17 16:57:10,DONE
TFS_IL_CANTON_T,2019-06-17,2019-06-17 18:28:13,2019-06-17 18:28:13,91.0,1,Optaplanner,2019-06-17 16:57:10,DONE
TFS_IL_ALTON_T,2019-06-17,2019-06-17 18:47:22,2019-06-17 18:47:22,110.0,1,Optaplanner,2019-06-17 16:57:10,DONE
TFS_IL_CHAMPAIGN_T,2019-06-17,2019-06-17 18:48:49,2019-06-17 18:48:49,111.0,1,Optaplanner,2019-06-17 16:57:10,DONE
TFS_IL_SPRINGFIELD_T,2019-06-17,2019-06-17 18:49:33,2019-06-17 18:49:33,112.0,1,Optaplanner,2019-06-17 16:57:10,DONE
TFS_IL_PETERSBURG_T,2019-06-17,2019-06-17 19:08:24,2019-06-17 19:08:24,131.0,1,Optaplanner,2019-06-17 16:57:10,DONE
TFS_IL_BEARDSTOWN_T,2019-06-17,2019-06-17 19:10:17,2019-06-17 19:10:17,133.0,1,Optaplanner,2019-06-17 16:57:10,DONE
TFS_IL_GIBSON_CITY_T,2019-06-17,2019-06-17 16:57:21,2019-06-17 16:57:21,0.0,1,Optaplanner,2019-06-17 16:57:11,NOTECHJOBS
FL_N_ORLANDO_CNTRL_E,2019-06-17,2019-06-17 17:40:34,2019-06-17 17:40:34,43.0,1,Optaplanner,2019-06-17 16:57:33,DONE
MS_SOUTHEAST_T,2019-06-17,2019-06-17 19:52:17,2019-06-17 19:52:17,174.0,1,Optaplanner,2019-06-17 16:57:36,DONE
TFS_MS_HAT_QUITMAN_T,2019-06-17,2019-06-17 17:19:20,2019-06-17 17:19:20,21.0,1,Optaplanner,2019-06-17 16:57:36,DONE
TFS_MS_KOS_CARTHAGE_T,2019-06-17,2019-06-17 17:19:24,2019-06-17 17:19:24,21.0,1,Optaplanner,2019-06-17 16:57:36,DONE
TFS_MS_PHIL_DEKALB_T,2019-06-17,2019-06-17 17:19:17,2019-06-17 17:19:17,21.0,1,Optaplanner,2019-06-17 16:57:36,DONE
TFS_MS_PHIL_UNION_T,2019-06-17,2019-06-17 17:45:04,2019-06-17 17:45:04,47.0,1,Optaplanner,2019-06-17 16:57:36,DONE
TFS_MS_HAT_LAUREL_T,2019-06-17,2019-06-17 17:44:08,2019-06-17 17:44:08,46.0,1,Optaplanner,2019-06-17 16:57:36,DONE
TFS_MS_PAS_LUCEDALE_T,2019-06-17,2019-06-17 17:43:49,2019-06-17 17:43:49,46.0,1,Optaplanner,2019-06-17 16:57:36,DONE
TFS_MS_HAT_WAYNESBORO_T,2019-06-17,2019-06-17 18:05:09,2019-06-17 18:05:09,67.0,1,Optaplanner,2019-06-17 16:57:37,DONE
TFS_MS_A_FOREST_MORTON_T,2019-06-17,2019-06-17 18:05:37,2019-06-17 18:05:37,68.0,1,Optaplanner,2019-06-17 16:57:37,DONE
TFS_MS_A_LAKE_T,2019-06-17,2019-06-17 18:06:28,2019-06-17 18:06:28,68.0,1,Optaplanner,2019-06-17 16:57:37,DONE
TFS_MS_HATTIESBURG_T,2019-06-17,2019-06-17 18:26:26,2019-06-17 18:26:26,88.0,1,Optaplanner,2019-06-17 16:57:37,DONE
TFS_MS_WIGGINS_T,2019-06-17,2019-06-17 18:26:54,2019-06-17 18:26:54,89.0,1,Optaplanner,2019-06-17 16:57:37,DONE
TFS_MS_PASCAGOULA_T,2019-06-17,2019-06-17 18:27:53,2019-06-17 18:27:53,90.0,1,Optaplanner,2019-06-17 16:57:37,DONE
TFS_MS_W_GULFPORT_T,2019-06-17,2019-06-17 18:47:42,2019-06-17 18:47:42,110.0,1,Optaplanner,2019-06-17 16:57:37,DONE
TFS_MS_W_BILOXI_T,2019-06-17,2019-06-17 18:48:05,2019-06-17 18:48:05,110.0,1,Optaplanner,2019-06-17 16:57:37,DONE
TFS_MS_L_YAZOO_CITY_T,2019-06-17,2019-06-17 18:49:12,2019-06-17 18:49:12,111.0,1,Optaplanner,2019-06-17 16:57:37,DONE
TFS_MS_W_LYMAN_T,2019-06-17,2019-06-17 19:08:44,2019-06-17 19:08:44,131.0,1,Optaplanner,2019-06-17 16:57:37,DONE
TFS_MS_A_RANKIN_T,2019-06-17,2019-06-17 19:09:09,2019-06-17 19:09:09,131.0,1,Optaplanner,2019-06-17 16:57:38,DONE
TFS_MS_BAY_PICAYUNE_T,2019-06-17,2019-06-17 19:10:14,2019-06-17 19:10:14,132.0,1,Optaplanner,2019-06-17 16:57:38,DONE
TFS_MS_LOUISVILLE_T,2019-06-17,2019-06-17 19:29:44,2019-06-17 19:29:44,152.0,1,Optaplanner,2019-06-17 16:57:38,DONE
TFS_MS_PHIL_MERIDIAN_T,2019-06-17,2019-06-17 19:30:15,2019-06-17 19:30:15,152.0,1,Optaplanner,2019-06-17 16:57:38,DONE
TFS_MS_PHIL_NAVAL_AIR_STA_T,2019-06-17,2019-06-17 19:31:19,2019-06-17 19:31:19,153.0,1,Optaplanner,2019-06-17 16:57:38,DONE
TFS_MS_LEXINGTON_T,2019-06-17,2019-06-17 19:50:49,2019-06-17 19:50:49,173.0,1,Optaplanner,2019-06-17 16:57:38,DONE
TFS_MS_BAY_ST_LOUIS_T,2019-06-17,2019-06-17 19:51:53,2019-06-17 19:51:53,174.0,1,Optaplanner,2019-06-17 16:57:38,DONE
TFS_MS_BAY_LUMBERTON_T,2019-06-17,2019-06-17 19:52:17,2019-06-17 19:52:17,174.0,1,Optaplanner,2019-06-17 16:57:38,DONE
TFS_MS_PAS_HURLEY_VAN_C_T,2019-06-17,2019-06-17 16:57:48,2019-06-17 16:57:48,0.0,1,Optaplanner,2019-06-17 16:57:38,NOTECHJOBS
TFS_MS_LEX_DURANT_T,2019-06-17,2019-06-17 16:57:59,2019-06-17 16:57:59,0.0,1,Optaplanner,2019-06-17 16:57:49,NOTECHJOBS
TFS_MS_PHILADELPHIA_T,2019-06-17,2019-06-17 16:58:09,2019-06-17 16:58:09,0.0,1,Optaplanner,2019-06-17 16:57:59,NOTECHJOBS
IN_OUTSTATE_NORTH_E,2019-06-17,2019-06-17 18:09:02,2019-06-17 18:09:02,70.0,1,Optaplanner,2019-06-17 16:58:09,DONE
TFS_MS_KOSCIUSKO_T,2019-06-17,2019-06-17 16:58:19,2019-06-17 16:58:19,0.0,1,Optaplanner,2019-06-17 16:58:09,NOTECHJOBS
IPV-IN-INDY-FRANKFORT,2019-06-17,2019-06-17 17:19:22,2019-06-17 17:19:22,21.0,1,Optaplanner,2019-06-17 16:58:09,DONE
IPV-IN-INDY-CLINTON,2019-06-17,2019-06-17 17:19:15,2019-06-17 17:19:15,21.0,1,Optaplanner,2019-06-17 16:58:09,DONE
IPV-IN-CGIN-MICHIGAN-CITY,2019-06-17,2019-06-17 17:19:06,2019-06-17 17:19:06,20.0,1,Optaplanner,2019-06-17 16:58:09,DONE
IPV-IN-SBND-SOUTH-BEND,2019-06-17,2019-06-17 17:45:08,2019-06-17 17:45:08,46.0,1,Optaplanner,2019-06-17 16:58:09,DONE
IPV-IN-INDY-ATTICA,2019-06-17,2019-06-17 17:43:38,2019-06-17 17:43:38,45.0,1,Optaplanner,2019-06-17 16:58:09,DONE
IPV-IN-CGIN-LAKE-COUNTY-SOUTH,2019-06-17,2019-06-17 17:45:55,2019-06-17 17:45:55,47.0,1,Optaplanner,2019-06-17 16:58:10,DONE
IPV-IN-INDY-MUNCIE,2019-06-17,2019-06-17 18:05:55,2019-06-17 18:05:55,67.0,1,Optaplanner,2019-06-17 16:58:10,DONE
IPV-IN-CGIN-LAKE-COUNTY-NORTH,2019-06-17,2019-06-17 18:09:01,2019-06-17 18:09:01,70.0,1,Optaplanner,2019-06-17 16:58:10,DONE
IPV-IN-INDY-KOKOMO,2019-06-17,2019-06-17 18:07:37,2019-06-17 18:07:37,69.0,1,Optaplanner,2019-06-17 16:58:10,DONE
TN_MEMPHIS_SOUTH_E,2019-06-17,2019-06-17 18:11:46,2019-06-17 18:11:46,73.0,1,Optaplanner,2019-06-17 16:58:19,DONE
IPV-TN-MEMT-MEMPHIS-SOUTH,2019-06-17,2019-06-17 18:11:46,2019-06-17 18:11:46,73.0,1,Optaplanner,2019-06-17 16:58:19,DONE
IPV-MS-MEMM-BATESVILLE,2019-06-17,2019-06-17 17:19:42,2019-06-17 17:19:42,21.0,1,Optaplanner,2019-06-17 16:58:19,DONE
IPV-MS-MEMM-CLARKSDALE,2019-06-17,2019-06-17 17:19:20,2019-06-17 17:19:20,21.0,1,Optaplanner,2019-06-17 16:58:19,DONE
IPV-MS-MEMM-HERNANDO,2019-06-17,2019-06-17 17:44:31,2019-06-17 17:44:31,46.0,1,Optaplanner,2019-06-17 16:58:19,DONE
IPV-MS-MEMM-OXFORD,2019-06-17,2019-06-17 17:44:43,2019-06-17 17:44:43,46.0,1,Optaplanner,2019-06-17 16:58:19,DONE
