ag,date,end,lastUpdated,minutes,run,service,start,status
TFS_FL_NORTH_PALM_T,2019-06-07,2019-06-07 05:37:15,2019-06-07 05:37:15,0.0,1,Optaplanner,2019-06-07 05:37:05,NOTECHJOBS
TFS_NC_WILMINGTON_N_T,2019-06-07,2019-06-07 06:18:19,2019-06-07 06:18:19,41.0,1,Optaplanner,2019-06-07 05:37:06,DONE
FL_S_DADE_NRTHEAST_E,2019-06-07,2019-06-07 05:37:10,2019-06-07 05:37:10,0.0,1,SameLocation,2019-06-07 05:37:06,DONE
TFS_NC_LAURINBURG_T,2019-06-07,2019-06-07 06:18:20,2019-06-07 06:18:20,41.0,1,Optaplanner,2019-06-07 05:37:06,DONE
TFS_NC_KNIGHTDALE_T,2019-06-07,2019-06-07 06:18:25,2019-06-07 06:18:25,41.0,1,Optaplanner,2019-06-07 05:37:06,DONE
TFS_NC_WILMINGTON_S_T,2019-06-07,2019-06-07 06:38:53,2019-06-07 06:38:53,61.0,1,Optaplanner,2019-06-07 05:37:07,DONE
TFS_NC_GOLDSBORO_T,2019-06-07,2019-06-07 06:38:53,2019-06-07 06:38:53,61.0,1,Optaplanner,2019-06-07 05:37:07,DONE
TFS_SC_FLORENCE_MARION_T,2019-06-07,2019-06-07 05:37:18,2019-06-07 05:37:18,0.0,1,Optaplanner,2019-06-07 05:37:07,NOTECHJOBS
FL_S_DADE_NRTHEAST_E,2019-06-07,2019-06-07 05:38:40,2019-06-07 05:38:40,1.0,1,DistanceMatrix,2019-06-07 05:37:10,DONE
OH_NORTHWEST_E,2019-06-07,2019-06-07 05:46:20,2019-06-07 05:46:20,9.0,1,DistanceMatrix,2019-06-07 05:37:10,DONE
NC_RALEIGH_WEST_E,2019-06-07,2019-06-07 06:13:04,2019-06-07 06:13:04,35.0,1,Optaplanner,2019-06-07 05:37:12,DONE
MS_SOUTH_T,2019-06-07,2019-06-07 05:37:25,2019-06-07 05:37:25,0.0,1,SameLocation,2019-06-07 05:37:15,DONE
TFS_SC_FLORENCE_WEST_T,2019-06-07,2019-06-07 05:37:29,2019-06-07 05:37:29,0.0,1,Optaplanner,2019-06-07 05:37:18,NOTECHJOBS
GA_NORTHWEST_T,2019-06-07,2019-06-07 05:37:28,2019-06-07 05:37:28,0.0,1,SameLocation,2019-06-07 05:37:19,DONE
SC_UPSTATE_T,2019-06-07,2019-06-07 05:37:28,2019-06-07 05:37:28,0.0,1,SameLocation,2019-06-07 05:37:24,DONE
MS_SOUTH_T,2019-06-07,2019-06-07 05:40:50,2019-06-07 05:40:50,3.0,1,DistanceMatrix,2019-06-07 05:37:26,DONE
MI_IN_LAKESHORE_T,2019-06-07,2019-06-07 05:37:29,2019-06-07 05:37:29,0.0,1,SameLocation,2019-06-07 05:37:27,DONE
SC_UPSTATE_T,2019-06-07,2019-06-07 05:40:03,2019-06-07 05:40:03,2.0,1,DistanceMatrix,2019-06-07 05:37:28,DONE
GA_NORTHWEST_T,2019-06-07,2019-06-07 05:41:29,2019-06-07 05:41:29,4.0,1,DistanceMatrix,2019-06-07 05:37:29,DONE
MI_IN_LAKESHORE_T,2019-06-07,2019-06-07 05:39:54,2019-06-07 05:39:54,2.0,1,DistanceMatrix,2019-06-07 05:37:29,DONE
OH_SOUTHWEST_E,2019-06-07,2019-06-07 06:04:45,2019-06-07 06:04:45,27.0,1,Optaplanner,2019-06-07 05:37:30,DONE
IPV-OH-DYTN-SOUTH,2019-06-07,2019-06-07 06:04:44,2019-06-07 06:04:44,27.0,1,Optaplanner,2019-06-07 05:37:30,DONE
IPV-OH-DYTN-NORTH,2019-06-07,2019-06-07 05:58:44,2019-06-07 05:58:44,21.0,1,Optaplanner,2019-06-07 05:37:31,DONE
TN_N_MEMPH_JACKSON_E,2019-06-07,2019-06-07 05:37:38,2019-06-07 05:37:38,0.0,1,SameLocation,2019-06-07 05:37:31,DONE
WI_MI_OUTSTATE_T,2019-06-07,2019-06-07 07:41:46,2019-06-07 07:41:46,124.0,1,Optaplanner,2019-06-07 05:37:37,DONE
TN_MEMPHIS_SOUTH_E,2019-06-07,2019-06-07 05:37:56,2019-06-07 05:37:56,0.0,1,SameLocation,2019-06-07 05:37:38,DONE
TFS_MI_IRONS_T,2019-06-07,2019-06-07 05:58:29,2019-06-07 05:58:29,20.0,1,Optaplanner,2019-06-07 05:37:38,DONE
CA_REDWOOD_T,2019-06-07,2019-06-07 06:52:24,2019-06-07 06:52:24,74.0,1,Optaplanner,2019-06-07 05:37:38,DONE
TFS_WI_HUDSON_T,2019-06-07,2019-06-07 05:58:42,2019-06-07 05:58:42,21.0,1,Optaplanner,2019-06-07 05:37:38,DONE
TFS_WI_MADISON_T,2019-06-07,2019-06-07 05:58:42,2019-06-07 05:58:42,21.0,1,Optaplanner,2019-06-07 05:37:38,DONE
TFS_WI_MANITOWOC_T,2019-06-07,2019-06-07 06:18:59,2019-06-07 06:18:59,41.0,1,Optaplanner,2019-06-07 05:37:38,DONE
TN_N_MEMPH_JACKSON_E,2019-06-07,2019-06-07 05:44:08,2019-06-07 05:44:08,6.0,1,DistanceMatrix,2019-06-07 05:37:38,DONE
TFS_WI_APPLETON_T,2019-06-07,2019-06-07 06:19:15,2019-06-07 06:19:15,41.0,1,Optaplanner,2019-06-07 05:37:39,DONE
TFS_WI_EAUCLAIRE_T,2019-06-07,2019-06-07 06:19:17,2019-06-07 06:19:17,41.0,1,Optaplanner,2019-06-07 05:37:39,DONE
TFS-CA-LAKE-T,2019-06-07,2019-06-07 05:58:44,2019-06-07 05:58:44,21.0,1,Optaplanner,2019-06-07 05:37:39,DONE
TFS_MI_HOUGH_MQT_T,2019-06-07,2019-06-07 06:39:29,2019-06-07 06:39:29,61.0,1,Optaplanner,2019-06-07 05:37:39,DONE
TFS_WI_GREENBAY_T,2019-06-07,2019-06-07 06:39:47,2019-06-07 06:39:47,62.0,1,Optaplanner,2019-06-07 05:37:39,DONE
TFS-CA-UKIAH-MWF-T,2019-06-07,2019-06-07 05:37:50,2019-06-07 05:37:50,0.0,1,Optaplanner,2019-06-07 05:37:39,NOTECHJOBS
TFS_WI_STEVENSPOINT_T,2019-06-07,2019-06-07 06:39:46,2019-06-07 06:39:46,62.0,1,Optaplanner,2019-06-07 05:37:39,DONE
TFS_MI_ESCANABA_T,2019-06-07,2019-06-07 07:00:12,2019-06-07 07:00:12,82.0,1,Optaplanner,2019-06-07 05:37:40,DONE
TFS_WI_FORTATKINS_T,2019-06-07,2019-06-07 07:00:30,2019-06-07 07:00:30,82.0,1,Optaplanner,2019-06-07 05:37:40,DONE
TFS_WI_FONDULAC_T,2019-06-07,2019-06-07 07:00:29,2019-06-07 07:00:29,82.0,1,Optaplanner,2019-06-07 05:37:40,DONE
TFS_WI_BEAVERDAM_T,2019-06-07,2019-06-07 07:20:49,2019-06-07 07:20:49,103.0,1,Optaplanner,2019-06-07 05:37:40,DONE
TFS_WI_JANESVILLE_T,2019-06-07,2019-06-07 07:21:15,2019-06-07 07:21:15,103.0,1,Optaplanner,2019-06-07 05:37:41,DONE
MI_OH_DOWNRIVER_T,2019-06-07,2019-06-07 05:37:43,2019-06-07 05:37:43,0.0,1,SameLocation,2019-06-07 05:37:41,DONE
TFS_WI_STURGEON_T,2019-06-07,2019-06-07 07:21:09,2019-06-07 07:21:09,103.0,1,Optaplanner,2019-06-07 05:37:41,DONE
TFS_WI_OSHKOSH_T,2019-06-07,2019-06-07 07:41:25,2019-06-07 07:41:25,123.0,1,Optaplanner,2019-06-07 05:37:41,DONE
TFS_WI_LKGENEVA_T,2019-06-07,2019-06-07 07:41:46,2019-06-07 07:41:46,124.0,1,Optaplanner,2019-06-07 05:37:41,DONE
TFS_MI_MENOMINEE_T,2019-06-07,2019-06-07 05:37:52,2019-06-07 05:37:52,0.0,1,Optaplanner,2019-06-07 05:37:41,NOTECHJOBS
MI_OH_DOWNRIVER_T,2019-06-07,2019-06-07 05:39:05,2019-06-07 05:39:05,1.0,1,DistanceMatrix,2019-06-07 05:37:43,DONE
GA_EAST_T,2019-06-07,2019-06-07 05:37:52,2019-06-07 05:37:52,0.0,1,SameLocation,2019-06-07 05:37:46,DONE
TFS-CA-EUREKA-MWF-T,2019-06-07,2019-06-07 05:58:31,2019-06-07 05:58:31,20.0,1,Optaplanner,2019-06-07 05:37:50,DONE
TFS-CA-EUREKA-T,2019-06-07,2019-06-07 05:58:54,2019-06-07 05:58:54,21.0,1,Optaplanner,2019-06-07 05:37:51,DONE
LA_BATON_ROUGE_T,2019-06-07,2019-06-07 05:38:06,2019-06-07 05:38:06,0.0,1,SameLocation,2019-06-07 05:37:52,DONE
GA_EAST_T,2019-06-07,2019-06-07 05:40:23,2019-06-07 05:40:23,2.0,1,DistanceMatrix,2019-06-07 05:37:52,DONE
TFS-CA-SNTROSA-MWF-T,2019-06-07,2019-06-07 06:19:09,2019-06-07 06:19:09,41.0,1,Optaplanner,2019-06-07 05:37:54,DONE
TFS-CA-SANTA-ROSA-T,2019-06-07,2019-06-07 06:19:47,2019-06-07 06:19:47,41.0,1,Optaplanner,2019-06-07 05:37:54,DONE
TFS-CA-UKIAH-T,2019-06-07,2019-06-07 06:19:33,2019-06-07 06:19:33,41.0,1,Optaplanner,2019-06-07 05:37:55,DONE
TFS-CA-PETALUMA-T,2019-06-07,2019-06-07 06:39:57,2019-06-07 06:39:57,62.0,1,Optaplanner,2019-06-07 05:37:55,DONE
TFS-CA-SAN-RAFAEL-T,2019-06-07,2019-06-07 06:52:22,2019-06-07 06:52:22,74.0,1,Optaplanner,2019-06-07 05:37:55,DONE
TFS-CA-FTBRAGG-MWF-T,2019-06-07,2019-06-07 05:38:06,2019-06-07 05:38:06,0.0,1,Optaplanner,2019-06-07 05:37:56,NOTECHJOBS
AL_BIRMINGHAM_T,2019-06-07,2019-06-07 06:40:30,2019-06-07 06:40:30,62.0,1,Optaplanner,2019-06-07 05:37:56,DONE
TN_MEMPHIS_SOUTH_E,2019-06-07,2019-06-07 05:47:13,2019-06-07 05:47:13,9.0,1,DistanceMatrix,2019-06-07 05:37:57,DONE
TFS_AL_B_CENTREVILLE_T,2019-06-07,2019-06-07 05:58:55,2019-06-07 05:58:55,20.0,1,Optaplanner,2019-06-07 05:37:57,DONE
CA_SBAY_DELTA_E,2019-06-07,2019-06-07 06:20:25,2019-06-07 06:20:25,42.0,1,Optaplanner,2019-06-07 05:37:58,DONE
TFS_AL_OX_HOME_T,2019-06-07,2019-06-07 05:58:38,2019-06-07 05:58:38,20.0,1,Optaplanner,2019-06-07 05:37:58,DONE
TFS_AL_JASPER_T,2019-06-07,2019-06-07 05:58:57,2019-06-07 05:58:57,20.0,1,Optaplanner,2019-06-07 05:37:58,DONE
IPV-CA-SFBY-ELSOBRANTE,2019-06-07,2019-06-07 06:02:05,2019-06-07 06:02:05,24.0,1,Optaplanner,2019-06-07 05:37:59,DONE
TFS_AL_BHAM IPDSLAM INST_T,2019-06-07,2019-06-07 05:59:12,2019-06-07 05:59:12,21.0,1,Optaplanner,2019-06-07 05:37:59,DONE
TFS_AL_CENTERPOINT_T,2019-06-07,2019-06-07 06:19:35,2019-06-07 06:19:35,41.0,1,Optaplanner,2019-06-07 05:37:59,DONE
IPV-CA-SFBY-VALLEJO,2019-06-07,2019-06-07 05:58:44,2019-06-07 05:58:44,20.0,1,Optaplanner,2019-06-07 05:37:59,DONE
TFS_AL_EAST_LAKE_T,2019-06-07,2019-06-07 06:19:27,2019-06-07 06:19:27,41.0,1,Optaplanner,2019-06-07 05:37:59,DONE
IPV-CA-SFBY-DELTA,2019-06-07,2019-06-07 05:59:49,2019-06-07 05:59:49,21.0,1,Optaplanner,2019-06-07 05:37:59,DONE
TFS_AL_E_WEST_WOOD_T,2019-06-07,2019-06-07 06:19:54,2019-06-07 06:19:54,41.0,1,Optaplanner,2019-06-07 05:38:00,DONE
IPV-CA-SFBY-NAPA,2019-06-07,2019-06-07 06:19:50,2019-06-07 06:19:50,41.0,1,Optaplanner,2019-06-07 05:38:00,DONE
IPV-CA-SFBY-NAPA-VALLEY,2019-06-07,2019-06-07 06:20:24,2019-06-07 06:20:24,42.0,1,Optaplanner,2019-06-07 05:38:00,DONE
TFS_AL_BIRMINGHAM_MAIN_T,2019-06-07,2019-06-07 06:40:00,2019-06-07 06:40:00,62.0,1,Optaplanner,2019-06-07 05:38:00,DONE
TFS_AL_GARDENDALE_T,2019-06-07,2019-06-07 06:40:05,2019-06-07 06:40:05,62.0,1,Optaplanner,2019-06-07 05:38:01,DONE
TFS_AL_LIL_VALLEY_T,2019-06-07,2019-06-07 06:40:29,2019-06-07 06:40:29,62.0,1,Optaplanner,2019-06-07 05:38:01,DONE
TN_NASHVILLE_T,2019-06-07,2019-06-07 06:39:54,2019-06-07 06:39:54,61.0,1,Optaplanner,2019-06-07 05:38:06,DONE
TFS_TN_NASH_MAIN_T,2019-06-07,2019-06-07 06:09:01,2019-06-07 06:09:01,30.0,1,Optaplanner,2019-06-07 05:38:06,DONE
TFS-CA-FT-BRAGG-T,2019-06-07,2019-06-07 05:38:16,2019-06-07 05:38:16,0.0,1,Optaplanner,2019-06-07 05:38:06,NOTECHJOBS
TFS_TN_LEBANON_T,2019-06-07,2019-06-07 05:58:50,2019-06-07 05:58:50,20.0,1,Optaplanner,2019-06-07 05:38:06,DONE
LA_BATON_ROUGE_T,2019-06-07,2019-06-07 05:40:53,2019-06-07 05:40:53,2.0,1,DistanceMatrix,2019-06-07 05:38:06,DONE
TFS_TN_AIRPORT_T,2019-06-07,2019-06-07 05:59:07,2019-06-07 05:59:07,21.0,1,Optaplanner,2019-06-07 05:38:06,DONE
TFS_TN_SPRINGFIELD_T,2019-06-07,2019-06-07 06:19:22,2019-06-07 06:19:22,41.0,1,Optaplanner,2019-06-07 05:38:06,DONE
TFS_TN_FRANKLIN_T,2019-06-07,2019-06-07 06:19:49,2019-06-07 06:19:49,41.0,1,Optaplanner,2019-06-07 05:38:07,DONE
TFS_TN_MURFREESBORO_T,2019-06-07,2019-06-07 06:29:37,2019-06-07 06:29:37,51.0,1,Optaplanner,2019-06-07 05:38:07,DONE
TFS_TN_HENDERSONVILLE_T,2019-06-07,2019-06-07 06:39:54,2019-06-07 06:39:54,61.0,1,Optaplanner,2019-06-07 05:38:07,DONE
NC_CHARLOTTE_E,2019-06-07,2019-06-07 05:38:16,2019-06-07 05:38:16,0.0,1,SameLocation,2019-06-07 05:38:13,DONE
NC_CHARLOTTE_E,2019-06-07,2019-06-07 05:41:04,2019-06-07 05:41:04,2.0,1,DistanceMatrix,2019-06-07 05:38:16,DONE
NC_GRNSBORO_CNTRL_T,2019-06-07,2019-06-07 05:38:21,2019-06-07 05:38:21,0.0,1,SameLocation,2019-06-07 05:38:16,DONE
TFS-CA-SAN-RAFAEL-M-F-T,2019-06-07,2019-06-07 05:38:27,2019-06-07 05:38:27,0.0,1,Optaplanner,2019-06-07 05:38:17,NOTECHJOBS
WI_MILWAUKEE_NTH_E,2019-06-07,2019-06-07 06:20:55,2019-06-07 06:20:55,42.0,1,Optaplanner,2019-06-07 05:38:19,DONE
IPV-WI-MILW-SKYLINE,2019-06-07,2019-06-07 06:20:54,2019-06-07 06:20:54,42.0,1,Optaplanner,2019-06-07 05:38:20,DONE
IPV-WI-MILW-MORAINE,2019-06-07,2019-06-07 05:59:49,2019-06-07 05:59:49,21.0,1,Optaplanner,2019-06-07 05:38:20,DONE
KY_EAST_T,2019-06-07,2019-06-07 06:21:06,2019-06-07 06:21:06,42.0,1,Optaplanner,2019-06-07 05:38:21,DONE
KY_LOUISVILLE_EAST_E,2019-06-07,2019-06-07 05:38:26,2019-06-07 05:38:26,0.0,1,SameLocation,2019-06-07 05:38:21,DONE
NC_GRNSBORO_CNTRL_T,2019-06-07,2019-06-07 05:40:03,2019-06-07 05:40:03,1.0,1,DistanceMatrix,2019-06-07 05:38:21,DONE
TFS_KY_DANVILLE_T,2019-06-07,2019-06-07 05:59:00,2019-06-07 05:59:00,20.0,1,Optaplanner,2019-06-07 05:38:22,DONE
TFS_KY_PRESTONSBURG_T,2019-06-07,2019-06-07 05:59:29,2019-06-07 05:59:29,21.0,1,Optaplanner,2019-06-07 05:38:22,DONE
TFS_KY_WINCHESTER_T,2019-06-07,2019-06-07 06:00:06,2019-06-07 06:00:06,21.0,1,Optaplanner,2019-06-07 05:38:23,DONE
TFS_KY_MIDDLESBORO_T,2019-06-07,2019-06-07 06:19:35,2019-06-07 06:19:35,41.0,1,Optaplanner,2019-06-07 05:38:23,DONE
TFS_KY_GEORGETOWN_T,2019-06-07,2019-06-07 06:20:06,2019-06-07 06:20:06,41.0,1,Optaplanner,2019-06-07 05:38:24,DONE
TFS_KY_PIKEVILLE_T,2019-06-07,2019-06-07 06:21:05,2019-06-07 06:21:05,42.0,1,Optaplanner,2019-06-07 05:38:25,DONE
KY_LOUISVILLE_EAST_E,2019-06-07,2019-06-07 05:40:18,2019-06-07 05:40:18,1.0,1,DistanceMatrix,2019-06-07 05:38:26,DONE
NC_CHARLOTTE_GASTN_E,2019-06-07,2019-06-07 05:38:40,2019-06-07 05:38:40,0.0,1,SameLocation,2019-06-07 05:38:32,DONE
OH_DAYTON_T,2019-06-07,2019-06-07 05:38:36,2019-06-07 05:38:36,0.0,1,SameLocation,2019-06-07 05:38:33,DONE
NC_RALEIGH_CENTRAL_E,2019-06-07,2019-06-07 06:55:49,2019-06-07 06:55:49,77.0,1,Optaplanner,2019-06-07 05:38:33,DONE
OH_DAYTON_T,2019-06-07,2019-06-07 05:43:36,2019-06-07 05:43:36,5.0,1,DistanceMatrix,2019-06-07 05:38:36,DONE
FL_S_DADE_NRTHEAST_E,2019-06-07,2019-06-07 06:06:25,2019-06-07 06:06:25,27.0,1,Optaplanner,2019-06-07 05:38:40,DONE
NC_CHARLOTTE_GASTN_E,2019-06-07,2019-06-07 05:41:21,2019-06-07 05:41:21,2.0,1,DistanceMatrix,2019-06-07 05:38:40,DONE
KY_LOUISVILLE_WEST_E,2019-06-07,2019-06-07 05:38:42,2019-06-07 05:38:42,0.0,1,SameLocation,2019-06-07 05:38:40,DONE
CA_NCNV_NORTH_E,2019-06-07,2019-06-07 06:23:14,2019-06-07 06:23:14,44.0,1,Optaplanner,2019-06-07 05:38:40,DONE
IPV-CA-SACR-FAIRFIELD,2019-06-07,2019-06-07 06:02:30,2019-06-07 06:02:30,23.0,1,Optaplanner,2019-06-07 05:38:41,DONE
MS_SOUTH_E,2019-06-07,2019-06-07 05:38:45,2019-06-07 05:38:45,0.0,1,SameLocation,2019-06-07 05:38:42,DONE
IPV-CA-CHCO-REDDING,2019-06-07,2019-06-07 05:59:21,2019-06-07 05:59:21,20.0,1,Optaplanner,2019-06-07 05:38:41,DONE
KY_LOUISVILLE_WEST_E,2019-06-07,2019-06-07 05:41:16,2019-06-07 05:41:16,2.0,1,DistanceMatrix,2019-06-07 05:38:42,DONE
IPV-CA-SACR-WOODLAND,2019-06-07,2019-06-07 06:04:28,2019-06-07 06:04:28,25.0,1,Optaplanner,2019-06-07 05:38:42,DONE
IPV-CA-EURK-EUREKA,2019-06-07,2019-06-07 06:19:53,2019-06-07 06:19:53,41.0,1,Optaplanner,2019-06-07 05:38:42,DONE
IPV-CA-CHCO-CHICO,2019-06-07,2019-06-07 06:23:13,2019-06-07 06:23:13,44.0,1,Optaplanner,2019-06-07 05:38:43,DONE
MI_MIDTOWN_E,2019-06-07,2019-06-07 05:38:56,2019-06-07 05:38:56,0.0,1,SameLocation,2019-06-07 05:38:45,DONE
MS_SOUTH_E,2019-06-07,2019-06-07 05:40:50,2019-06-07 05:40:50,2.0,1,DistanceMatrix,2019-06-07 05:38:45,DONE
TN_MEMPHIS_T,2019-06-07,2019-06-07 06:20:29,2019-06-07 06:20:29,41.0,1,Optaplanner,2019-06-07 05:38:49,DONE
TFS_TN_MEMPHIS_MAIN_T,2019-06-07,2019-06-07 06:20:28,2019-06-07 06:20:28,41.0,1,Optaplanner,2019-06-07 05:38:50,DONE
CA_SEQUOIA_T,2019-06-07,2019-06-07 07:01:37,2019-06-07 07:01:37,82.0,1,Optaplanner,2019-06-07 05:38:52,DONE
NC_CHARLOTTE_CNTRL_T,2019-06-07,2019-06-07 06:20:27,2019-06-07 06:20:27,41.0,1,Optaplanner,2019-06-07 05:38:52,DONE
TFS_TN_BARTLETT_T,2019-06-07,2019-06-07 06:00:19,2019-06-07 06:00:19,21.0,1,Optaplanner,2019-06-07 05:38:52,DONE
TFS_TN_GERMANTOWN_T,2019-06-07,2019-06-07 06:01:56,2019-06-07 06:01:56,23.0,1,Optaplanner,2019-06-07 05:38:53,DONE
TFS-CA-VISALIA-T,2019-06-07,2019-06-07 06:00:01,2019-06-07 06:00:01,21.0,1,Optaplanner,2019-06-07 05:38:53,DONE
TFS_NC_WINSTON_T,2019-06-07,2019-06-07 05:59:54,2019-06-07 05:59:54,21.0,1,Optaplanner,2019-06-07 05:38:53,DONE
TFS-CA-SEQUOIA-T,2019-06-07,2019-06-07 05:59:32,2019-06-07 05:59:32,20.0,1,Optaplanner,2019-06-07 05:38:53,DONE
TFS_NC_CHARLOTTE_NORTH_T,2019-06-07,2019-06-07 05:59:49,2019-06-07 05:59:49,20.0,1,Optaplanner,2019-06-07 05:38:53,DONE
TFS-CA-FRAZIER-MWF-T,2019-06-07,2019-06-07 05:59:38,2019-06-07 05:59:38,20.0,1,Optaplanner,2019-06-07 05:38:53,DONE
TFS_NC_CHARLOTTE_T,2019-06-07,2019-06-07 06:00:00,2019-06-07 06:00:00,21.0,1,Optaplanner,2019-06-07 05:38:54,DONE
TFS_NC_LAKE_WYLIE_T,2019-06-07,2019-06-07 06:20:27,2019-06-07 06:20:27,41.0,1,Optaplanner,2019-06-07 05:38:54,DONE
TFS-CA-BAKERSFIELD-MAIN-T,2019-06-07,2019-06-07 06:20:26,2019-06-07 06:20:26,41.0,1,Optaplanner,2019-06-07 05:38:54,DONE
TFS-CA-PORTERVILLE-T,2019-06-07,2019-06-07 06:20:16,2019-06-07 06:20:16,41.0,1,Optaplanner,2019-06-07 05:38:55,DONE
NC_ASHEVILLE_MTNS_E,2019-06-07,2019-06-07 05:38:57,2019-06-07 05:38:57,0.0,1,SameLocation,2019-06-07 05:38:56,DONE
TFS-CA-BEARVLYSPR-M-F-T,2019-06-07,2019-06-07 06:20:34,2019-06-07 06:20:34,41.0,1,Optaplanner,2019-06-07 05:38:56,DONE
MI_MIDTOWN_E,2019-06-07,2019-06-07 05:48:54,2019-06-07 05:48:54,9.0,1,DistanceMatrix,2019-06-07 05:38:56,DONE
TFS-CA-DELANO-T,2019-06-07,2019-06-07 06:41:03,2019-06-07 06:41:03,62.0,1,Optaplanner,2019-06-07 05:38:56,DONE
TFS-CA-ROSAMOND-T,2019-06-07,2019-06-07 06:41:00,2019-06-07 06:41:00,62.0,1,Optaplanner,2019-06-07 05:38:57,DONE
TFS-CA-HANFORD-T,2019-06-07,2019-06-07 06:41:09,2019-06-07 06:41:09,62.0,1,Optaplanner,2019-06-07 05:38:57,DONE
NC_ASHEVILLE_MTNS_E,2019-06-07,2019-06-07 05:40:55,2019-06-07 05:40:55,1.0,1,DistanceMatrix,2019-06-07 05:38:57,DONE
TFS-CA-WALKER-BASIN-T,2019-06-07,2019-06-07 05:39:08,2019-06-07 05:39:08,0.0,1,Optaplanner,2019-06-07 05:38:58,NOTECHJOBS
IN_SOUTH_T,2019-06-07,2019-06-07 07:01:47,2019-06-07 07:01:47,82.0,1,Optaplanner,2019-06-07 05:39:00,DONE
TFS_IN_BLOOMINGTON_T,2019-06-07,2019-06-07 05:59:53,2019-06-07 05:59:53,20.0,1,Optaplanner,2019-06-07 05:39:00,DONE
FL_S_DADE_WEST_E,2019-06-07,2019-06-07 05:39:02,2019-06-07 05:39:02,0.0,1,SameLocation,2019-06-07 05:39:00,DONE
OH_AKRON_CANTON_T,2019-06-07,2019-06-07 06:06:13,2019-06-07 06:06:13,27.0,1,Optaplanner,2019-06-07 05:39:00,DONE
TFS_IN_GREEN_COUNTY_T,2019-06-07,2019-06-07 05:59:45,2019-06-07 05:59:45,20.0,1,Optaplanner,2019-06-07 05:39:00,DONE
TFS_IN_WASHINGTON_VINCENNES_T,2019-06-07,2019-06-07 05:59:45,2019-06-07 05:59:45,20.0,1,Optaplanner,2019-06-07 05:39:00,DONE
TFS_IN_SHELBYVILLE_T,2019-06-07,2019-06-07 06:20:16,2019-06-07 06:20:16,41.0,1,Optaplanner,2019-06-07 05:39:00,DONE
TFS_IN_COLUMBUS_T,2019-06-07,2019-06-07 06:20:19,2019-06-07 06:20:19,41.0,1,Optaplanner,2019-06-07 05:39:01,DONE
TFS_IN_NEW_ALBANY_T,2019-06-07,2019-06-07 06:20:35,2019-06-07 06:20:35,41.0,1,Optaplanner,2019-06-07 05:39:01,DONE
TN_KNOXVILLE_E,2019-06-07,2019-06-07 05:39:10,2019-06-07 05:39:10,0.0,1,SameLocation,2019-06-07 05:39:01,DONE
TFS_IN_EVANSVILLE_WEST_T,2019-06-07,2019-06-07 06:40:47,2019-06-07 06:40:47,61.0,1,Optaplanner,2019-06-07 05:39:01,DONE
TFS_IN_EVANSVILLE_CENTRAL_T,2019-06-07,2019-06-07 06:43:27,2019-06-07 06:43:27,64.0,1,Optaplanner,2019-06-07 05:39:02,DONE
TFS_IN_EVANSVILLE_EAST_T,2019-06-07,2019-06-07 06:41:12,2019-06-07 06:41:12,62.0,1,Optaplanner,2019-06-07 05:39:02,DONE
TFS_IN_BEDFORD_T,2019-06-07,2019-06-07 07:01:25,2019-06-07 07:01:25,82.0,1,Optaplanner,2019-06-07 05:39:02,DONE
TFS_IN_MARTINSVILLE_T,2019-06-07,2019-06-07 07:01:47,2019-06-07 07:01:47,82.0,1,Optaplanner,2019-06-07 05:39:02,DONE
NC_WEST_T,2019-06-07,2019-06-07 06:41:13,2019-06-07 06:41:13,62.0,1,Optaplanner,2019-06-07 05:39:02,DONE
FL_S_DADE_WEST_E,2019-06-07,2019-06-07 05:42:39,2019-06-07 05:42:39,3.0,1,DistanceMatrix,2019-06-07 05:39:02,DONE
TFS_NC_BOONE_T,2019-06-07,2019-06-07 05:59:44,2019-06-07 05:59:44,20.0,1,Optaplanner,2019-06-07 05:39:03,DONE
TFS_NC_CANTON_T,2019-06-07,2019-06-07 05:59:56,2019-06-07 05:59:56,20.0,1,Optaplanner,2019-06-07 05:39:03,DONE
TFS_NC_GASTONIA_T,2019-06-07,2019-06-07 05:59:42,2019-06-07 05:59:42,20.0,1,Optaplanner,2019-06-07 05:39:04,DONE
TFS_NC_MOUNTAINS_T,2019-06-07,2019-06-07 06:20:21,2019-06-07 06:20:21,41.0,1,Optaplanner,2019-06-07 05:39:04,DONE
TFS_NC_HENDERSONVILLE_T,2019-06-07,2019-06-07 06:20:35,2019-06-07 06:20:35,41.0,1,Optaplanner,2019-06-07 05:39:05,DONE
TFS_NC_LINCOLNTON_T,2019-06-07,2019-06-07 06:20:32,2019-06-07 06:20:32,41.0,1,Optaplanner,2019-06-07 05:39:05,DONE
TFS_NC_LENOIR_T,2019-06-07,2019-06-07 06:40:58,2019-06-07 06:40:58,61.0,1,Optaplanner,2019-06-07 05:39:05,DONE
MI_OH_DOWNRIVER_T,2019-06-07,2019-06-07 06:19:31,2019-06-07 06:19:31,40.0,1,Optaplanner,2019-06-07 05:39:05,DONE
TFS_NC_SHELBY_T,2019-06-07,2019-06-07 06:41:10,2019-06-07 06:41:10,62.0,1,Optaplanner,2019-06-07 05:39:06,DONE
TFS_NC_MORGANTON_T,2019-06-07,2019-06-07 06:41:12,2019-06-07 06:41:12,62.0,1,Optaplanner,2019-06-07 05:39:06,DONE
