ag,date,logs
GA_ATL_SNELLVILLE_E,2019-02-25,"[{'technicianId': 'PR234E', 'loadType': 'SOFT', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=PR234E,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:02: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'MM901P', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=MM901P,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:02: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'DM3544', 'loadType': 'SOFT', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=DM3544,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:03: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'MA940S', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=MA940S,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:03: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'TR237P', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=TR237P,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:03: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'JN395V', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=JN395V,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:04: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'KJ689H', 'loadType': 'SOFT', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=KJ689H,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:04: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'TR7984', 'loadType': 'SOFT', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=TR7984,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:04: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'JB583E', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=JB583E,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:05: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'KR3920', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=KR3920,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:05: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'HH2524', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=HH2524,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:06: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'DL868U', 'loadType': 'SOFT', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=DL868U,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:06: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'DW812A', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=DW812A,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:06: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'SV024W', 'loadType': 'SOFT', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=SV024W,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:07: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'MK2181', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=MK2181,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:07: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'WB475F', 'loadType': 'SOFT', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=WB475F,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:08: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'DD037U', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=DD037U,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:08: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'CM996A', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=CM996A,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:08: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'BW971G', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=BW971G,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:09: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'JL955J', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=JL955J,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:09: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'MW247B', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=MW247B,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:09: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'MR419W', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=MR419W,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:10: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'CF897A', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=CF897A,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:10: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'JT082P', 'loadType': 'SOFT', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=JT082P,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:11: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'JB699B', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=JB699B,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:11: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'LC7103', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=LC7103,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:12: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'NS496J', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=NS496J,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:12: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'KH1276', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=KH1276,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:12: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'AB160F', 'loadType': 'SOFT', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=AB160F,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:13: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'CB130T', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=CB130T,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:13: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'CA422Y', 'loadType': 'SOFT', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=CA422Y,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:13: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'JB864Q', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=JB864Q,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:14: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'AE620W', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=AE620W,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:14: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'KT419C', 'loadType': 'SOFT', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=KT419C,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:14: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'GG150B', 'loadType': 'SOFT', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=GG150B,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:15: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'PL829G', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=PL829G,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:15: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'VB282C', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=VB282C,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:16: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'TN101P', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=TN101P,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:16: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'CH882W', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=CH882W,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:16: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'HH586P', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=HH586P,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:17: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'FN604X', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=FN604X,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:17: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'NE974V', 'loadType': 'SOFT', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=NE974V,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:18: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'MA321K', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=MA321K,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:18: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'AM047A', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=AM047A,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:19: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'AM4227', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=AM4227,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:19: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'JW854A', 'loadType': 'SOFT', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=JW854A,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:19: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'AZ702H', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=AZ702H,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:20: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'MP641Q', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=MP641Q,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:20: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'DB029M', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=DB029M,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:21: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'CG015R', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=CG015R,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:21: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'CH687W', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=CH687W,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:22: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'AB809U', 'loadType': 'SOFT', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=AB809U,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:22: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'OB326H', 'loadType': 'SOFT', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=OB326H,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:22: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'IS271V', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=IS271V,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:23: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'OA321B', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=OA321B,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:23: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'TW8375', 'loadType': 'SOFT', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=TW8375,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:23: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'TM008Y', 'loadType': 'SOFT', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=TM008Y,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:24: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'KB225P', 'loadType': 'SOFT', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=KB225P,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:24: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}, {'technicianId': 'RH9041', 'loadType': 'BULK', 'status': 'Error', 'message': 'Unable to find record in <xbfTechDateSchedParams_t> for <techId=RH9041,scheduleDate=02/25/2019 00:00:00,timeStamp=02/25/2019 16:37:25: > <> xbfULBBUpdTechSched xbfULBBTechSchedContract.C 430.1 2661'}]"
